call_id,agent_id,org_id,installment_id,status,duration,created_ts,call_date,users_first_name,users_last_name,users_office_location,login_time,total_call_made,unique_loan,complete_call_count,complete_rate,average_call,is_present
C0038,A002,O1,L1083,completed,11.29,2025-04-29T21:53:00,2025-04-29,Diya,Kapoor,Delhi,10:05:00,23,23,4.0,0.17391304347826086,8.0,1
C0039,A002,O1,L1506,no_answer,9.51,2025-04-29T09:45:00,2025-04-29,Diya,Kapoor,Delhi,10:05:00,23,23,,0.0,8.0,1
C0040,A002,O1,L1730,failed,7.47,2025-04-29T16:10:00,2025-04-29,Diya,Kapoor,Delhi,10:05:00,23,23,,0.0,8.0,1
C0041,A002,O1,L1231,connected,14.79,2025-04-29T01:47:00,2025-04-29,Diya,Kapoor,Delhi,10:05:00,23,23,,0.0,8.0,1
C0042,A002,O1,L1418,connected,10.47,2025-04-29T04:37:00,2025-04-29,Diya,Kapoor,Delhi,10:05:00,23,23,,0.0,8.0,1
C0043,A002,O1,L1449,connected,9.34,2025-04-29T18:25:00,2025-04-29,Diya,Kapoor,Delhi,10:05:00,23,23,,0.0,8.0,1
C0044,A003,O1,L1887,completed,2.42,2025-04-29T12:58:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,8.0,0.38095238095238093,7.2,1
C0045,A003,O1,L1546,connected,13.01,2025-04-29T05:34:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0046,A003,O1,L1390,no_answer,7.92,2025-04-29T18:03:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0047,A003,O1,L1749,no_answer,3.08,2025-04-29T02:21:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0048,A003,O1,L1234,completed,14.24,2025-04-29T01:04:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,8.0,0.38095238095238093,7.2,1
C0049,A003,O1,L1827,completed,0.61,2025-04-29T01:43:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,8.0,0.38095238095238093,7.2,1
C0050,A003,O1,L1691,connected,11.65,2025-04-29T13:46:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0051,A003,O1,L1673,failed,13.43,2025-04-29T08:54:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0052,A003,O1,L1359,no_answer,1.83,2025-04-29T23:11:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0053,A003,O1,L1527,failed,11.59,2025-04-29T03:11:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0054,A003,O1,L1424,connected,6.47,2025-04-29T23:46:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0055,A003,O1,L1417,failed,1.25,2025-04-29T18:31:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0056,A003,O1,L1019,completed,13.45,2025-04-29T11:56:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,8.0,0.38095238095238093,7.2,1
C0057,A003,O1,L1503,completed,10.11,2025-04-29T19:41:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,8.0,0.38095238095238093,7.2,1
C0058,A003,O1,L1169,failed,8.9,2025-04-29T20:18:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0059,A003,O1,L1872,no_answer,0.24,2025-04-29T10:48:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0060,A003,O1,L1622,connected,1.55,2025-04-29T02:14:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0061,A003,O1,L1648,completed,1.37,2025-04-29T18:06:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,8.0,0.38095238095238093,7.2,1
C0062,A003,O1,L1974,no_answer,9.6,2025-04-29T15:50:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,,0.0,7.2,1
C0063,A003,O1,L1864,completed,8.36,2025-04-29T17:19:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,8.0,0.38095238095238093,7.2,1
C0064,A003,O1,L1061,completed,9.48,2025-04-29T16:06:00,2025-04-29,Rohan,Verma,Mumbai,10:24:00,21,21,8.0,0.38095238095238093,7.2,1
C0065,A004,O3,L1861,connected,4.45,2025-04-29T05:13:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0066,A004,O3,L1412,failed,6.66,2025-04-29T03:43:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0067,A004,O3,L1592,completed,14.1,2025-04-29T21:08:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,4.0,0.14814814814814814,8.1,1
C0068,A004,O3,L1270,completed,4.14,2025-04-29T03:39:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,4.0,0.14814814814814814,8.1,1
C0069,A004,O3,L1353,failed,5.03,2025-04-29T14:53:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0070,A004,O3,L1476,failed,6.46,2025-04-29T12:35:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0071,A004,O3,L1951,failed,12.92,2025-04-29T19:39:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0072,A004,O3,L1983,failed,5.13,2025-04-29T21:41:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0073,A004,O3,L1337,no_answer,2.15,2025-04-29T23:40:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0074,A004,O3,L1932,no_answer,2.51,2025-04-29T00:31:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0075,A004,O3,L1454,connected,0.18,2025-04-29T23:41:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0076,A004,O3,L1630,no_answer,14.31,2025-04-29T09:32:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0077,A004,O3,L1093,connected,13.93,2025-04-29T21:54:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0078,A004,O3,L1487,no_answer,2.63,2025-04-29T12:21:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0079,A004,O3,L1729,no_answer,8.59,2025-04-29T02:30:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0080,A004,O3,L1362,no_answer,12.16,2025-04-29T01:45:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0081,A004,O3,L1865,failed,13.71,2025-04-29T03:55:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0082,A004,O3,L1085,connected,10.58,2025-04-29T09:18:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0083,A004,O3,L1447,no_answer,8.23,2025-04-29T15:00:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0084,A004,O3,L1793,failed,4.3,2025-04-29T15:13:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0085,A004,O3,L1873,completed,10.48,2025-04-29T15:25:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,4.0,0.14814814814814814,8.1,1
C0086,A004,O3,L1460,connected,0.26,2025-04-29T04:48:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0087,A004,O3,L1297,no_answer,13.59,2025-04-29T21:00:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0088,A004,O3,L1338,no_answer,11.33,2025-04-29T03:25:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0089,A004,O3,L1143,no_answer,9.77,2025-04-29T11:02:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0090,A004,O3,L1376,connected,13.04,2025-04-29T07:29:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,,0.0,8.1,1
C0091,A004,O3,L1457,completed,6.89,2025-04-29T08:21:00,2025-04-29,Anika,Sharma,Bangalore,08:13:00,27,27,4.0,0.14814814814814814,8.1,1
C0092,A005,O3,L1811,no_answer,4.63,2025-04-29T20:21:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0093,A005,O3,L1468,failed,13.84,2025-04-29T02:29:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0094,A005,O3,L1165,no_answer,2.2,2025-04-29T18:49:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0095,A005,O3,L1036,failed,1.21,2025-04-29T19:52:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0096,A005,O3,L1392,connected,3.51,2025-04-29T07:18:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0097,A005,O3,L1129,no_answer,3.5,2025-04-29T22:51:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0098,A005,O3,L1105,completed,7.39,2025-04-29T19:35:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,4.0,0.13793103448275862,7.1,1
C0099,A005,O3,L1448,no_answer,12.28,2025-04-29T04:08:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0100,A005,O3,L1955,failed,1.49,2025-04-29T17:22:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0101,A005,O3,L1891,connected,13.49,2025-04-29T02:33:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0102,A005,O3,L1070,connected,14.5,2025-04-29T20:00:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0103,A005,O3,L1639,failed,9.26,2025-04-29T13:00:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0104,A005,O3,L1296,failed,4.37,2025-04-29T04:05:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0105,A005,O3,L1545,connected,0.55,2025-04-29T17:04:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0106,A005,O3,L1105,connected,8.02,2025-04-29T08:44:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0107,A005,O3,L1317,no_answer,8.28,2025-04-29T04:24:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0108,A005,O3,L1157,connected,6.35,2025-04-29T06:10:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0109,A005,O3,L1293,no_answer,6.56,2025-04-29T23:45:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0110,A005,O3,L1459,completed,6.04,2025-04-29T02:42:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,4.0,0.13793103448275862,7.1,1
C0111,A005,O3,L1035,connected,1.51,2025-04-29T02:17:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0112,A005,O3,L1375,no_answer,12.69,2025-04-29T10:43:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0113,A005,O3,L1744,failed,4.47,2025-04-29T13:45:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0114,A005,O3,L1212,failed,1.35,2025-04-29T22:36:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0115,A005,O3,L1043,failed,5.68,2025-04-29T02:41:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0116,A005,O3,L1987,connected,5.71,2025-04-29T13:53:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0117,A005,O3,L1156,no_answer,3.43,2025-04-29T20:40:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0118,A005,O3,L1854,completed,13.53,2025-04-29T00:46:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,4.0,0.13793103448275862,7.1,1
C0119,A005,O3,L1193,completed,14.26,2025-04-29T01:05:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,4.0,0.13793103448275862,7.1,1
C0120,A005,O3,L1385,connected,14.62,2025-04-29T18:21:00,2025-04-29,Kunal,Joshi,Bangalore,08:24:00,29,28,,0.0,7.1,1
C0121,A006,O1,L1540,no_answer,8.93,2025-04-29T07:13:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0122,A006,O1,L1497,no_answer,3.96,2025-04-29T07:17:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0123,A006,O1,L1902,no_answer,12.25,2025-04-29T00:50:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0124,A006,O1,L1801,no_answer,10.63,2025-04-29T22:51:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0125,A006,O1,L1475,completed,0.57,2025-04-29T19:01:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,2.0,0.125,8.8,1
C0126,A006,O1,L1796,connected,12.29,2025-04-29T10:37:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0127,A006,O1,L1258,no_answer,3.71,2025-04-29T03:53:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0128,A006,O1,L1650,no_answer,5.86,2025-04-29T03:06:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0129,A006,O1,L1624,no_answer,9.81,2025-04-29T21:09:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0130,A006,O1,L1719,failed,11.99,2025-04-29T11:35:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0131,A006,O1,L1690,completed,5.7,2025-04-29T09:17:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,2.0,0.125,8.8,1
C0132,A006,O1,L1712,no_answer,8.83,2025-04-29T21:33:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0133,A006,O1,L1064,no_answer,14.11,2025-04-29T01:15:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0134,A006,O1,L1530,no_answer,12.24,2025-04-29T19:10:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0135,A006,O1,L1089,failed,9.47,2025-04-29T22:47:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0136,A006,O1,L1812,failed,11.05,2025-04-29T17:21:00,2025-04-29,Meera,Bhatia,Chennai,11:29:00,16,16,,0.0,8.8,1
C0137,A007,O1,L1046,connected,9.02,2025-04-29T09:52:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0138,A007,O1,L1099,no_answer,1.56,2025-04-29T12:05:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0139,A007,O1,L1593,completed,8.25,2025-04-29T10:42:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,5.0,0.20833333333333334,7.0,1
C0140,A007,O1,L1244,failed,9.01,2025-04-29T13:30:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0141,A007,O1,L1208,failed,5.42,2025-04-29T17:15:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0142,A007,O1,L1682,completed,3.06,2025-04-29T12:04:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,5.0,0.20833333333333334,7.0,1
C0143,A007,O1,L1045,no_answer,4.73,2025-04-29T00:03:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0144,A007,O1,L1484,connected,8.46,2025-04-29T22:29:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0145,A007,O1,L1283,failed,4.25,2025-04-29T03:25:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0146,A007,O1,L1232,failed,13.63,2025-04-29T06:07:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0147,A007,O1,L1676,completed,9.54,2025-04-29T05:21:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,5.0,0.20833333333333334,7.0,1
C0148,A007,O1,L1370,no_answer,3.94,2025-04-29T21:20:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0149,A007,O1,L1764,connected,9.53,2025-04-29T02:22:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0150,A007,O1,L1585,no_answer,13.32,2025-04-29T07:58:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0151,A007,O1,L1805,failed,13.39,2025-04-29T18:07:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0152,A007,O1,L1336,connected,14.46,2025-04-29T20:20:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0153,A007,O1,L1616,connected,8.16,2025-04-29T22:22:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0154,A007,O1,L1710,no_answer,1.86,2025-04-29T06:49:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0155,A007,O1,L1411,completed,1.46,2025-04-29T01:32:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,5.0,0.20833333333333334,7.0,1
C0156,A007,O1,L1324,no_answer,1.31,2025-04-29T11:54:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0157,A007,O1,L1847,failed,12.21,2025-04-29T19:11:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0158,A007,O1,L1696,completed,0.28,2025-04-29T17:56:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,5.0,0.20833333333333334,7.0,1
C0159,A007,O1,L1046,no_answer,7.89,2025-04-29T11:45:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0160,A007,O1,L1143,failed,4.23,2025-04-29T07:59:00,2025-04-29,Aryan,Deshmukh,Bangalore,08:36:00,24,23,,0.0,7.0,1
C0161,A008,O1,L1065,failed,2.64,2025-04-29T00:43:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0162,A008,O1,L1194,no_answer,1.92,2025-04-29T04:47:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0163,A008,O1,L1163,completed,10.96,2025-04-29T13:03:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,8.0,0.27586206896551724,6.6,1
C0164,A008,O1,L1230,connected,7.46,2025-04-29T05:01:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0165,A008,O1,L1467,connected,9.58,2025-04-29T15:51:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0166,A008,O1,L1446,no_answer,9.54,2025-04-29T00:59:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0167,A008,O1,L1799,completed,4.84,2025-04-29T01:03:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,8.0,0.27586206896551724,6.6,1
C0168,A008,O1,L1859,completed,1.74,2025-04-29T21:12:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,8.0,0.27586206896551724,6.6,1
C0169,A008,O1,L1500,connected,7.51,2025-04-29T23:34:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0170,A008,O1,L1571,no_answer,3.64,2025-04-29T20:41:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0171,A008,O1,L1565,completed,8.08,2025-04-29T05:20:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,8.0,0.27586206896551724,6.6,1
C0172,A008,O1,L1930,failed,0.71,2025-04-29T04:51:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0173,A008,O1,L1472,completed,3.7,2025-04-29T22:06:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,8.0,0.27586206896551724,6.6,1
C0174,A008,O1,L1564,connected,13.52,2025-04-29T13:05:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0175,A008,O1,L1421,connected,10.41,2025-04-29T05:48:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0176,A008,O1,L1934,connected,3.44,2025-04-29T07:55:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0177,A008,O1,L1224,connected,5.58,2025-04-29T21:11:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0178,A008,O1,L1025,failed,10.86,2025-04-29T20:49:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0179,A008,O1,L1650,no_answer,4.28,2025-04-29T23:55:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0180,A008,O1,L1138,no_answer,2.74,2025-04-29T15:29:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0181,A008,O1,L1101,failed,5.62,2025-04-29T18:35:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0182,A008,O1,L1905,failed,1.56,2025-04-29T00:54:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0183,A008,O1,L1124,completed,0.78,2025-04-29T08:08:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,8.0,0.27586206896551724,6.6,1
C0184,A008,O1,L1790,failed,9.67,2025-04-29T04:33:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0185,A008,O1,L1370,no_answer,10.28,2025-04-29T19:21:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0186,A008,O1,L1205,connected,12.07,2025-04-29T08:04:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0187,A008,O1,L1586,completed,11.45,2025-04-29T06:30:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,8.0,0.27586206896551724,6.6,1
C0188,A008,O1,L1267,no_answer,11.22,2025-04-29T08:02:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,,0.0,6.6,1
C0189,A008,O1,L1683,completed,5.69,2025-04-29T15:53:00,2025-04-29,Sana,Iyer,Mumbai,09:31:00,29,29,8.0,0.27586206896551724,6.6,1
C0190,A009,O3,L1650,failed,2.42,2025-04-29T05:33:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0191,A009,O3,L1696,completed,6.54,2025-04-29T23:16:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,7.0,0.2692307692307692,7.4,1
C0192,A009,O3,L1780,connected,2.18,2025-04-29T17:19:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0193,A009,O3,L1594,failed,9.39,2025-04-29T01:18:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0194,A009,O3,L1496,connected,3.81,2025-04-29T09:22:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0195,A009,O3,L1327,completed,11.36,2025-04-29T04:43:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,7.0,0.2692307692307692,7.4,1
C0196,A009,O3,L1793,no_answer,4.92,2025-04-29T15:52:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0197,A009,O3,L1249,no_answer,10.57,2025-04-29T19:27:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0198,A009,O3,L1286,failed,14.44,2025-04-29T18:58:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0199,A009,O3,L1093,connected,9.71,2025-04-29T23:00:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0200,A009,O3,L1854,no_answer,13.47,2025-04-29T16:07:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0201,A009,O3,L1348,failed,5.15,2025-04-29T00:05:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0202,A009,O3,L1865,failed,9.78,2025-04-29T06:47:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0203,A009,O3,L1643,completed,4.05,2025-04-29T21:25:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,7.0,0.2692307692307692,7.4,1
C0204,A009,O3,L1126,no_answer,7.44,2025-04-29T12:34:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0205,A009,O3,L1842,failed,3.01,2025-04-29T03:41:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0206,A009,O3,L1976,connected,10.49,2025-04-29T23:26:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0207,A009,O3,L1826,no_answer,7.72,2025-04-29T19:08:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0208,A009,O3,L1773,completed,8.72,2025-04-29T11:46:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,7.0,0.2692307692307692,7.4,1
C0209,A009,O3,L1341,completed,3.83,2025-04-29T19:53:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,7.0,0.2692307692307692,7.4,1
C0210,A009,O3,L1365,completed,1.15,2025-04-29T11:46:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,7.0,0.2692307692307692,7.4,1
